Column_4
7.17
6.17
8.14
5.61
5.59
9.39
5.19
6.65
7.36
7.44
8.29
7.46
6.56
8.46
7.76
7.20
6.77
7.80
7.56
6.75
7.42
6.47
7.20
7.31
7.05
9.50
6.58
7.31
7.81
6.00
7.26
7.17
6.65
6.06
6.78
7.95
5.76
6.68
8.10
5.92
4.67
8.73
6.68
6.09
6.61
5.95
7.51
5.27
7.81
5.61
5.32
8.31
7.34
7.26
5.51
5.09
7.74
6.26
5.20
5.53
6.74
4.80
7.43
6.39
6.60
7.62
7.49
5.87
7.40
6.60
7.36
6.77
6.04
8.05
5.77
7.71
8.89
7.25
11.96
7.06
7.02
5.24
7.15
6.07
8.27
6.26
8.42
11.25
6.54
6.92
8.06
7.65
4.00
6.46
8.06
7.20
7.98
7.41
7.74
8.26
6.52
5.06
8.63
6.52
4.50
7.95
6.28
7.09
7.74
8.46
8.49
8.39
6.60
7.76
7.41
9.33
6.31
6.80
8.75
6.60
6.17
7.39
7.06
7.95
6.93
7.71
7.07
5.92
7.66
6.30
6.69
6.78
6.17
6.56
6.32
6.17
6.25
6.66
7.22
8.08
7.45
7.36
7.67
6.13
6.38
7.58
8.66
8.57
10.06
7.10
7.53
7.61
6.94
6.16
6.50
7.17
8.52
8.77
7.06
7.38
6.55
6.33
8.65
8.00
8.18
7.33
7.31
6.28
7.95
6.44
8.00
8.25
7.75
7.13
5.95
6.84
9.72
6.13
6.08
7.48
5.86
6.22
7.49
7.19
7.62
6.92
6.47
5.00
6.77
8.43
7.93
6.46
7.41
8.00
7.17
7.27
6.00
6.46
6.96
6.84
6.45
7.19
9.37
8.27
11.06
8.83
11.31
8.61
10.18
8.43
9.37
9.13
11.68
6.80
8.70
9.61
9.01
9.30
10.29
9.21
8.60
10.62
11.65
9.53
8.96
7.14
9.24
7.82
8.78
10.01
9.20
8.59
8.84
9.58
10.31
8.42
10.35
7.25
8.51
8.86
8.40
10.39
9.23
10.12
9.03
10.82
9.46
7.37
9.24
7.97
8.44
7.72
8.40
8.81
9.38
8.20
11.89
8.73
7.35
8.55
8.93
7.96
11.13
9.00
15.01
10.28
8.13
7.74
8.45
10.27
7.34
9.54
7.52
10.11
10.55
10.34
9.30
8.60
11.04
8.84
7.72
11.50
11.16
6.79
7.65
12.07
9.32
8.91
10.15
9.29
9.29
10.25
5.74
9.46
8.21
7.37
7.89
5.60
6.86
7.97
7.95
6.68
9.26
6.83
7.82
6.23
5.41
11.54
9.22
10.91
12.27
9.81
11.58
7.74
9.71
8.13
7.26
8.56
8.43
8.83
10.98
6.03
11.19
9.38
7.77
10.85
7.58
8.35
8.51
11.36
8.14
9.39
8.13
7.27
10.42
9.30
10.63
6.18
6.96
8.58
10.27
7.27
9.09
8.79
6.02
8.04
11.04
7.52
9.83
8.14
8.52
8.92
12.17
8.17
7.38
8.01
7.20
7.06
7.20
9.63
8.03
6.57
8.94
9.31
8.39
8.96
7.24
9.37
5.49
9.64
8.49
11.56
8.14
6.43
8.88
9.57
9.73
10.98
9.58
8.13
10.40
10.97
6.90
10.84
8.89
9.44
9.07
7.66
8.06
11.55
5.93
11.05
6.33
9.07
10.04
7.04
8.50
6.88
8.68
12.08
8.42
13.20
8.94
7.99
6.06
9.62
12.40
7.92
6.10
7.78
5.80
7.93
8.88
8.84
6.28
10.79
8.14
8.02
7.00
8.14
8.86
6.56
7.13
8.68
7.19
7.11
10.90
8.21
9.50
9.16
6.96
11.39
7.46
12.34
8.03
11.10
11.87
12.72
10.86
8.63
13.24
9.46
12.81
13.79
10.16
8.75
7.08
7.46
7.58
7.66
5.55
7.59
5.08
6.97
7.44
9.74
6.29
5.92
6.47
5.58
6.00
8.02
5.68
7.50
6.53
7.05
8.14
6.51
8.19
8.69
7.48
7.10
7.13
9.28
7.95
7.81
5.95
6.67
5.32
7.85
8.25
6.35
7.15
7.53
5.76
6.05
6.36
7.41
5.09
6.62
6.80
6.89
7.96
6.65
5.92
5.61
7.60
5.28
5.08
5.87
7.24
5.89
4.28
7.28
7.76
6.90
8.66
6.99
5.75
8.28
7.78
8.76
5.10
8.46
8.02
7.46
7.54
8.22
7.23
6.79
6.79
5.91
6.14
7.14
7.97
7.57
6.92
6.35
8.31
5.46
5.63
8.40
7.62
7.96
5.47
5.94
8.52
8.38
9.89
7.58
4.22
6.14
4.49
6.58
8.68
5.28
5.56
4.77
4.77
4.61
4.12
7.20
6.13
3.51
4.95
3.78
3.83
3.65
3.08
5.16
3.78
3.79
3.94
4.81
4.17
5.68
4.42
6.04
5.94
5.27
6.07
4.88
7.21
4.55
5.31
4.73
4.18
5.46
4.55
5.02
3.82
4.72
5.96
6.74
6.08
4.32
5.15
4.03
5.93
4.14
5.39
4.86
5.33
6.35
5.03
5.03
4.94
5.46
4.36
3.59
4.96
3.91
4.30
6.01
3.06
4.10
4.93
5.91
4.82
4.20
5.10
4.16
3.43
3.98
4.29
6.19
3.97
4.27
5.61
4.51
4.99
5.86
5.01
4.68
5.73
4.63
5.68
4.29
5.97
5.55
4.41
5.02
5.25
5.32
4.36
5.10
5.01
5.38
4.62
4.93
4.42
6.56
5.82
4.55
5.24
4.89
5.02
7.03
6.35
3.82
6.78
4.97
5.43
5.92
6.38
4.12
6.98
5.42
6.39
4.21
7.86
5.22
5.10
4.88
4.50
4.81
5.78
6.31
6.68
4.76
5.21
5.89
5.34
6.31
4.42
7.69
8.18
6.16
5.81
4.82
6.31
5.80
4.24
5.07
4.42
7.90
4.92
5.88
5.65
7.29
6.25
5.33
6.30
6.56
7.33
4.56
4.17
5.26
4.45
4.69
5.64
4.20
4.53
7.79
7.83
6.98
7.27
4.63
5.40
4.22
5.81
4.43
4.78
3.27
6.47
7.17
4.74
6.07
6.11
4.49
3.38
